date_GMT;home_team_name;away_team_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;stadium_name
Aug 24 2015 - 1:00am;Deportivo Cali;Cúcuta Deportivo;2;0;2;3;4;2;0;3;0;Estadio Deportivo Cali
Aug 29 2015 - 1:00am;Patriotas Boyacá;Boyacá Chicó;0;0;0;-1;-1;2;0;4;1;Estadio Metropolitano de Techo
Aug 29 2015 - 8:15pm;Atlético Huila;Independiente Medellín;0;2;2;6;1;3;0;2;1;Estadio Centenario (Armenia)
Aug 29 2015 - 10:30pm;Cortuluá;Alianza Petrolera;0;0;0;4;5;1;0;6;0;Estadio Doce de Octubre
Aug 30 2015 - 12:45am;Atlético Nacional;La Equidad;2;0;2;6;3;3;0;2;0;Estadio Atanasio Girardot
Aug 30 2015 - 7:00pm;Deportes Tolima;Cúcuta Deportivo;3;0;3;-1;-1;1;0;2;0;Estadio Metropolitano de Techo
Aug 30 2015 - 9:00pm;Jaguares de Córdoba;Uniautónoma;1;2;3;-1;-1;4;0;5;0;Estadio de Fútbol Jaraguay de Montería
Aug 30 2015 - 10:00pm;Once Caldas;Santa Fe;1;0;1;6;2;2;1;4;1;Estadio Palogrande
Aug 30 2015 - 11:00pm;Junior;Deportivo Cali;3;1;4;11;7;0;0;3;0;Estadio Metropolitano Roberto Meléndez
Aug 31 2015 - 1:00am;Millonarios;Rionegro Águilas;2;0;2;6;5;0;0;2;0;Estadio Nemesio Camacho El Campín
Sep 01 2015 - 1:00am;Deportivo Pasto;Envigado;2;0;2;6;1;1;0;4;0;Estadio Departamental Libertad
Sep 02 2015 - 11:00pm;Rionegro Águilas;Patriotas Boyacá;1;1;2;9;4;2;0;4;0;Estadio Alberto Grisales
Sep 05 2015 - 1:00am;Deportivo Pasto;La Equidad;1;2;3;12;1;2;0;3;0;Estadio Departamental Libertad
Sep 05 2015 - 8:30pm;Envigado;Jaguares de Córdoba;1;0;1;8;4;4;0;5;0;Estadio Polideportivo Sur
Sep 05 2015 - 11:00pm;Independiente Medellín;Atlético Nacional;1;0;1;2;4;1;0;5;0;Estadio Atanasio Girardot
Sep 06 2015 - 1:00am;Junior;Uniautónoma;0;2;2;15;2;5;0;1;0;Estadio Metropolitano Roberto Meléndez
Sep 06 2015 - 7:00pm;Rionegro Águilas;Once Caldas;2;1;3;4;3;2;0;2;0;Estadio Alberto Grisales
Sep 06 2015 - 9:00pm;Atlético Huila;Deportes Tolima;1;3;4;2;3;4;0;1;0;Estadio Luis Antonio Duque Peña
Sep 06 2015 - 10:00pm;Santa Fe;Millonarios;1;1;2;4;11;5;0;5;0;Estadio Nemesio Camacho El Campín
Sep 06 2015 - 11:00pm;Cúcuta Deportivo;Alianza Petrolera;1;2;3;-1;-1;2;0;2;0;Estadio General Santander
Sep 07 2015 - 1:00am;Deportivo Cali;Cortuluá;1;0;1;7;2;4;0;2;0;Estadio Deportivo Cali
Sep 09 2015 - 9:00pm;Deportes Tolima;Rionegro Águilas;1;1;2;-1;-1;3;1;0;0;Estadio Metropolitano de Techo
Sep 09 2015 - 11:00pm;Uniautónoma;Santa Fe;0;1;1;6;4;2;0;4;0;Estadio Metropolitano Roberto Meléndez
Sep 09 2015 - 11:00pm;Cortuluá;Independiente Medellín;3;1;4;4;13;4;0;2;0;Estadio Doce de Octubre
Sep 10 2015 - 1:00am;Alianza Petrolera;Cúcuta Deportivo;1;0;1;4;2;1;0;2;0;Estadio Daniel Villa Zapata
Sep 10 2015 - 1:00am;Millonarios;Junior;1;2;3;8;5;0;1;1;0;Estadio Nemesio Camacho El Campín
Sep 10 2015 - 9:00pm;Jaguares de Córdoba;Envigado;1;3;4;-1;-1;4;0;3;0;Estadio de Fútbol Jaraguay de Montería
Sep 10 2015 - 11:00pm;La Equidad;Boyacá Chicó;1;0;1;2;4;4;1;1;1;Estadio Metropolitano de Techo
Sep 10 2015 - 11:00pm;Once Caldas;Atlético Huila;4;0;4;2;3;3;0;3;0;Estadio Palogrande
Sep 11 2015 - 1:00am;Atlético Nacional;Deportivo Cali;3;0;3;4;2;1;0;5;0;Estadio Atanasio Girardot
Sep 12 2015 - 7:00pm;Santa Fe;Patriotas Boyacá;0;0;0;5;6;1;0;3;0;Estadio Nemesio Camacho El Campín
Sep 12 2015 - 9:00pm;Rionegro Águilas;Junior;0;2;2;6;2;4;1;1;0;Estadio Alberto Grisales
Sep 12 2015 - 11:00pm;Uniautónoma;Cortuluá;1;0;1;5;5;2;0;2;0;Estadio Metropolitano de Techo
Sep 13 2015 - 1:00am;Independiente Medellín;Cúcuta Deportivo;4;1;5;6;6;3;0;4;0;Estadio Atanasio Girardot
Sep 13 2015 - 7:00pm;La Equidad;Jaguares de Córdoba;4;3;7;6;2;3;0;5;0;Estadio Metropolitano de Techo
Sep 13 2015 - 9:00pm;Alianza Petrolera;Once Caldas;0;0;0;7;2;3;0;5;0;Estadio Daniel Villa Zapata
Sep 13 2015 - 10:00pm;Deportivo Cali;Deportivo Pasto;2;2;4;11;2;4;0;6;0;Estadio Deportivo Cali
Sep 13 2015 - 11:00pm;Envigado;Atlético Huila;0;0;0;6;2;2;0;3;1;Estadio Polideportivo Sur
Sep 14 2015 - 1:00am;Boyacá Chicó;Millonarios;0;3;3;5;1;2;0;4;0;Estadio de La Independencia
Sep 15 2015 - 1:00am;Deportes Tolima;Atlético Nacional;0;1;1;-1;-1;4;0;3;0;Estadio Nemesio Camacho El Campín
Sep 17 2015 - 1:00am;Boyacá Chicó;Patriotas Boyacá;0;1;1;6;5;2;0;3;0;Estadio de La Independencia
Sep 19 2015 - 1:00am;Envigado;Deportivo Cali;1;1;2;5;2;3;0;2;0;Estadio Polideportivo Sur
Sep 19 2015 - 7:00pm;Patriotas Boyacá;La Equidad;1;2;3;1;1;3;0;6;0;Estadio de La Independencia
Sep 19 2015 - 9:00pm;Atlético Huila;Boyacá Chicó;0;0;0;5;1;2;0;4;0;Estadio Luis Antonio Duque Peña
Sep 19 2015 - 11:00pm;Deportivo Pasto;Santa Fe;3;1;4;9;5;1;0;3;1;Estadio Departamental Libertad
Sep 20 2015 - 1:00am;Independiente Medellín;Rionegro Águilas;0;0;0;5;6;2;0;2;0;Estadio Atanasio Girardot
Sep 20 2015 - 7:00pm;Once Caldas;Deportes Tolima;0;0;0;7;1;1;0;1;0;Estadio Palogrande
Sep 20 2015 - 9:00pm;Cúcuta Deportivo;Jaguares de Córdoba;4;0;4;-1;-1;5;0;1;0;Estadio General Santander
Sep 20 2015 - 10:00pm;Millonarios;Uniautónoma;2;0;2;4;3;2;0;4;0;Estadio Nemesio Camacho El Campín
Sep 20 2015 - 11:00pm;Junior;Alianza Petrolera;2;1;3;10;1;1;0;4;0;Estadio Metropolitano Roberto Meléndez
Sep 21 2015 - 1:00am;Cortuluá;Atlético Nacional;0;0;0;5;2;1;1;3;0;Estadio Doce de Octubre
Sep 23 2015 - 11:00pm;Boyacá Chicó;Cúcuta Deportivo;3;2;5;-1;-1;2;0;2;1;Estadio de La Independencia
Sep 25 2015 - 12:45am;Patriotas Boyacá;Deportivo Pasto;1;3;4;-1;-1;2;0;3;0;Estadio de La Independencia
Sep 26 2015 - 1:00am;La Equidad;Alianza Petrolera;0;0;0;10;3;2;0;5;0;Estadio Metropolitano de Techo
Sep 26 2015 - 7:00pm;Once Caldas;Envigado;1;1;2;8;4;2;0;4;0;Estadio Palogrande
Sep 26 2015 - 9:00pm;Cortuluá;Deportivo Cali;1;2;3;6;2;2;0;3;1;Estadio Doce de Octubre
Sep 26 2015 - 11:00pm;Cúcuta Deportivo;Uniautónoma;2;1;3;-1;-1;3;0;5;0;Estadio General Santander
Sep 27 2015 - 1:00am;Deportes Tolima;Santa Fe;1;0;1;3;5;3;0;3;0;Estadio Metropolitano de Techo
Sep 27 2015 - 7:00pm;Millonarios;Atlético Huila;0;0;0;8;1;3;0;2;0;Estadio Nemesio Camacho El Campín
Sep 27 2015 - 9:00pm;Jaguares de Córdoba;Rionegro Águilas;2;1;3;-1;-1;3;1;0;0;Estadio de Fútbol Jaraguay de Montería
Sep 27 2015 - 10:00pm;Atlético Nacional;Boyacá Chicó;6;1;7;3;0;0;0;3;0;Estadio Atanasio Girardot
Sep 27 2015 - 11:00pm;Junior;Deportivo Pasto;2;0;2;5;6;2;0;0;0;Estadio Metropolitano Roberto Meléndez
Sep 28 2015 - 1:00am;Patriotas Boyacá;Independiente Medellín;3;1;4;2;6;3;0;2;0;Estadio de La Independencia
Oct 03 2015 - 1:00am;La Equidad;Once Caldas;1;2;3;1;5;5;0;3;0;Estadio Metropolitano de Techo
Oct 03 2015 - 7:00pm;Deportes Tolima;Cortuluá;2;0;2;-1;-1;1;0;1;0;Estadio Metropolitano de Techo
Oct 03 2015 - 9:00pm;Deportivo Cali;Independiente Medellín;4;2;6;7;4;2;0;6;1;Estadio Deportivo Cali
Oct 03 2015 - 11:00pm;Santa Fe;Junior;3;0;3;-1;-1;4;0;2;0;Estadio Nemesio Camacho El Campín
Oct 04 2015 - 1:00am;Atlético Nacional;Jaguares de Córdoba;1;0;1;7;0;0;0;3;1;Estadio Atanasio Girardot
Oct 04 2015 - 8:15pm;Rionegro Águilas;Atlético Huila;3;0;3;5;3;0;0;4;2;Estadio Alberto Grisales
Oct 04 2015 - 10:00pm;Alianza Petrolera;Millonarios;1;0;1;4;2;1;0;3;0;Estadio Daniel Villa Zapata
Oct 04 2015 - 10:30pm;Boyacá Chicó;Deportivo Pasto;1;0;1;5;8;2;0;4;1;Estadio de La Independencia
Oct 05 2015 - 12:45am;Envigado;Cúcuta Deportivo;4;1;5;1;4;4;0;3;0;Estadio Polideportivo Sur
Oct 08 2015 - 12:00am;Millonarios;Deportes Tolima;1;0;1;6;2;3;0;3;0;Estadio Nemesio Camacho El Campín
Oct 10 2015 - 10:30pm;Uniautónoma;Patriotas Boyacá;2;1;3;1;8;2;0;4;0;Estadio Metropolitano Roberto Meléndez
Oct 11 2015 - 12:45am;Envigado;Junior;0;1;1;6;3;3;0;0;0;Estadio Polideportivo Sur
Oct 11 2015 - 10:10pm;Cortuluá;Santa Fe;1;2;3;5;4;6;0;7;0;Estadio Doce de Octubre
Oct 12 2015 - 12:10am;Boyacá Chicó;Deportes Tolima;0;0;0;2;7;2;0;4;1;Estadio de La Independencia
Oct 14 2015 - 9:00pm;La Equidad;Deportes Tolima;0;2;2;-1;-1;0;0;2;0;Estadio Metropolitano de Techo
Oct 15 2015 - 1:00am;Boyacá Chicó;Independiente Medellín;0;1;1;-1;-1;1;1;1;0;Estadio de La Independencia
Oct 17 2015 - 1:00am;Patriotas Boyacá;Cortuluá;2;2;4;-1;-1;2;0;3;0;Estadio de La Independencia
Oct 17 2015 - 7:00pm;Rionegro Águilas;Boyacá Chicó;1;1;2;5;5;2;0;3;1;Estadio Alberto Grisales
Oct 17 2015 - 9:00pm;Atlético Huila;La Equidad;1;1;2;-1;-1;5;0;5;0;Estadio Luis Antonio Duque Peña
Oct 17 2015 - 11:00pm;Millonarios;Jaguares de Córdoba;3;1;4;8;2;1;0;1;0;Estadio Nemesio Camacho El Campín
Oct 18 2015 - 1:00am;Junior;Atlético Nacional;0;4;4;3;0;2;1;2;0;Estadio Metropolitano Roberto Meléndez
Oct 18 2015 - 7:00pm;Envigado;Alianza Petrolera;2;1;3;-1;-1;2;0;0;0;Estadio Polideportivo Sur
Oct 18 2015 - 9:00pm;Independiente Medellín;Uniautónoma;1;0;1;6;4;4;0;3;1;Estadio Atanasio Girardot
Oct 18 2015 - 10:00pm;Deportivo Cali;Santa Fe;1;0;1;5;4;2;2;4;0;Estadio Deportivo Cali
Oct 18 2015 - 11:00pm;Once Caldas;Cúcuta Deportivo;1;0;1;4;0;2;0;3;0;Estadio Palogrande
Oct 19 2015 - 1:00am;Deportivo Pasto;Deportes Tolima;0;0;0;6;3;3;0;4;0;Estadio Departamental Libertad
Oct 23 2015 - 12:45am;Patriotas Boyacá;Atlético Nacional;0;1;1;-1;-1;4;0;1;0;Estadio de La Independencia
Oct 27 2015 - 11:00pm;Patriotas Boyacá;Deportivo Cali;2;1;3;-1;-1;3;0;2;1;Estadio de La Independencia
Oct 28 2015 - 1:00am;Cortuluá;Boyacá Chicó;2;1;3;1;4;3;0;6;0;Estadio Doce de Octubre
Oct 28 2015 - 1:00am;Millonarios;Envigado;0;0;0;9;3;2;0;2;0;Estadio Nemesio Camacho El Campín
Oct 28 2015 - 11:00pm;Deportes Tolima;Uniautónoma;3;2;5;10;7;1;1;1;1;Estadio Metropolitano de Techo
Oct 29 2015 - 1:00am;Atlético Nacional;Alianza Petrolera;1;0;1;5;1;2;0;3;1;Estadio Atanasio Girardot
Oct 29 2015 - 1:00am;Once Caldas;Rionegro Águilas;1;0;1;5;4;2;0;2;1;Estadio Palogrande
Oct 29 2015 - 9:00pm;Cúcuta Deportivo;La Equidad;1;1;2;-1;-1;2;0;4;0;Estadio General Santander
Oct 29 2015 - 11:00pm;Deportivo Pasto;Atlético Huila;3;2;5;7;3;5;1;3;0;Estadio Departamental Libertad
Oct 30 2015 - 1:00am;Junior;Independiente Medellín;2;0;2;8;4;2;0;5;1;Estadio Metropolitano Roberto Meléndez
Oct 31 2015 - 8:15pm;Jaguares de Córdoba;Patriotas Boyacá;0;2;2;-1;-1;2;0;3;0;Estadio de Fútbol Jaraguay de Montería
Oct 31 2015 - 10:30pm;Cortuluá;Once Caldas;0;3;3;3;6;2;0;3;0;Estadio Doce de Octubre
Nov 01 2015 - 12:45am;Atlético Nacional;Millonarios;1;0;1;3;4;3;0;3;0;Estadio Atanasio Girardot
Nov 01 2015 - 7:00pm;Rionegro Águilas;Cúcuta Deportivo;2;0;2;7;5;1;0;1;0;Estadio Alberto Grisales
Nov 01 2015 - 9:00pm;Uniautónoma;Atlético Huila;0;0;0;-1;-1;5;0;2;0;Estadio Metropolitano Roberto Meléndez
Nov 01 2015 - 10:00pm;Santa Fe;Envigado;1;1;2;3;6;1;1;3;1;Estadio Nemesio Camacho El Campín
Nov 01 2015 - 11:00pm;Deportes Tolima;Junior;2;0;2;6;3;3;0;4;0;Estadio Metropolitano de Techo
Nov 02 2015 - 1:00am;Boyacá Chicó;Deportivo Cali;0;2;2;-1;-1;2;0;5;0;Estadio de La Independencia
Nov 02 2015 - 7:00pm;La Equidad;Deportivo Pasto;0;1;1;9;1;4;0;6;1;Estadio Metropolitano de Techo
Nov 02 2015 - 11:00pm;Alianza Petrolera;Independiente Medellín;1;1;2;8;2;1;0;3;1;Estadio Daniel Villa Zapata
Nov 07 2015 - 12:45am;Deportivo Cali;Once Caldas;1;4;5;4;4;4;0;6;0;Estadio Deportivo Cali
Nov 07 2015 - 7:00pm;Atlético Huila;Junior;2;2;4;1;6;3;1;6;0;Estadio Centenario (Armenia)
Nov 07 2015 - 9:00pm;Independiente Medellín;Millonarios;2;0;2;7;6;2;1;2;0;Estadio Atanasio Girardot
Nov 07 2015 - 10:00pm;Santa Fe;Atlético Nacional;1;0;1;-1;-1;3;0;7;0;Estadio Nemesio Camacho El Campín
Nov 07 2015 - 11:00pm;Cúcuta Deportivo;Deportivo Pasto;0;2;2;-1;-1;3;2;2;0;Estadio General Santander
Nov 08 2015 - 1:00am;Alianza Petrolera;Deportes Tolima;2;0;2;1;2;4;0;3;0;Estadio Daniel Villa Zapata
Nov 08 2015 - 7:00pm;Envigado;Patriotas Boyacá;0;1;1;5;4;3;1;4;0;Estadio Polideportivo Sur
Nov 08 2015 - 9:00pm;Cortuluá;Rionegro Águilas;0;0;0;3;3;5;0;3;0;Estadio Doce de Octubre
Nov 08 2015 - 11:00pm;Uniautónoma;La Equidad;3;0;3;1;3;3;0;2;1;Estadio Metropolitano Roberto Meléndez
Nov 09 2015 - 1:00am;Boyacá Chicó;Jaguares de Córdoba;2;1;3;13;1;5;0;3;0;Estadio de La Independencia
Nov 15 2015 - 9:00pm;Jaguares de Córdoba;Santa Fe;2;2;4;-1;-1;5;1;1;0;Estadio de Fútbol Jaraguay de Montería
Nov 21 2015 - 10:30pm;La Equidad;Cortuluá;1;0;1;6;4;1;0;2;0;Estadio Metropolitano de Techo
Nov 22 2015 - 12:45am;Cúcuta Deportivo;Atlético Nacional;1;2;3;2;2;1;0;1;0;Estadio General Santander
Nov 22 2015 - 10:00pm;Jaguares de Córdoba;Deportes Tolima;1;2;3;-1;-1;7;0;3;0;Estadio Olímpico Jaime Morón León
Nov 22 2015 - 10:00pm;Once Caldas;Uniautónoma;0;1;1;-1;-1;3;0;3;0;Estadio Palogrande
Nov 22 2015 - 10:00pm;Patriotas Boyacá;Alianza Petrolera;1;0;1;5;3;3;0;3;0;Estadio de La Independencia
Nov 22 2015 - 10:00pm;Millonarios;Santa Fe;1;0;1;2;8;5;1;5;0;Estadio Nemesio Camacho El Campín
Nov 22 2015 - 10:00pm;Junior;Boyacá Chicó;6;0;6;-1;-1;1;0;2;1;Estadio Metropolitano Roberto Meléndez
Nov 22 2015 - 10:00pm;Deportivo Pasto;Rionegro Águilas;0;3;3;5;0;3;1;5;0;Estadio Departamental Libertad
Nov 22 2015 - 10:00pm;Atlético Huila;Deportivo Cali;0;1;1;4;13;2;0;2;1;Estadio Centenario (Armenia)
Nov 22 2015 - 10:00pm;Independiente Medellín;Envigado;2;0;2;0;4;1;0;3;1;Estadio Atanasio Girardot
Nov 28 2015 - 10:30pm;Once Caldas;Deportes Tolima;1;0;1;5;5;5;0;1;0;Estadio Palogrande
Nov 29 2015 - 12:45am;Santa Fe;Junior;2;1;3;8;9;1;0;2;0;Estadio Nemesio Camacho El Campín
Nov 29 2015 - 10:00pm;Deportivo Cali;Atlético Nacional;0;0;0;-1;-1;5;0;1;0;Estadio Deportivo Cali
Nov 30 2015 - 12:30am;Alianza Petrolera;Independiente Medellín;0;2;2;5;1;5;1;5;0;Estadio Daniel Villa Zapata
Dec 05 2015 - 10:30pm;Deportes Tolima;Once Caldas;3;1;4;6;4;3;0;4;1;Estadio Manuel Murillo Toro
Dec 06 2015 - 1:00am;Atlético Nacional;Deportivo Cali;3;1;4;3;4;3;0;5;0;Estadio Atanasio Girardot
Dec 06 2015 - 10:00pm;Junior;Santa Fe;3;1;4;3;2;4;1;6;2;Estadio Metropolitano Roberto Meléndez
Dec 07 2015 - 12:30am;Independiente Medellín;Alianza Petrolera;4;0;4;3;11;1;0;4;1;Estadio Atanasio Girardot
Dec 10 2015 - 11:30pm;Deportes Tolima;Junior;0;1;1;12;2;2;0;3;0;Estadio Manuel Murillo Toro
Dec 11 2015 - 1:30am;Independiente Medellín;Atlético Nacional;1;0;1;7;3;1;0;1;0;Estadio Atanasio Girardot
Dec 13 2015 - 10:00pm;Atlético Nacional;Independiente Medellín;2;0;2;4;5;3;0;3;1;Estadio Atanasio Girardot
Dec 14 2015 - 12:30am;Junior;Deportes Tolima;1;0;1;3;7;2;1;5;0;Estadio Metropolitano Roberto Meléndez
Dec 17 2015 - 12:00am;Junior;Atlético Nacional;2;1;3;7;1;0;0;3;0;Estadio Metropolitano Roberto Meléndez
Dec 20 2015 - 11:00pm;Atlético Nacional;Junior;1;0;1;11;3;5;0;3;0;Estadio Atanasio Girardot
